ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
1,3,3,3,1.521928095,5,5,102.6666667,2,1.224872685,1,44,35.5,27,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,2,1.873887883,230a569ee225ee94ff2faf5f18afab53d3a1048c
1,1,1,1,0,0,1,0,2,0.000532407,1,43,34.5,34,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1.973385546,c4ff3b1755796d535dc2678e9fbe2809c02767b0
0,1,1,1,0,1,0,0,2,1.22443287,1,218,104.85,102,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,1.334289576,0db57cc93986af6ec0c90ca7b263c8b3ffca3280
0,1,1,1,0,4,4,331,2,0.000844907,1,217,103.8833333,101,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,3.8465952,d95b9757d340af08f30e05e105a39dc358085543
0,1,1,1,0,11,4,324,2,0.086273148,1,216,102.8833333,100,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2,3.8465952,5f7c79ef78f97f9ddca344065e141b6234f155b3
0,1,1,1,0,3,3,324,2,0.003125,1,215,101.8833333,99,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,3.8465952,8819f61673c41e150cb7c4f0fce8e07c8c248f06
0,2,2,2,0.755375413,12,34,228,2,0.552135417,2,214,100.8833333,53,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3.8465952,b9fd28e63aa443fc89da47ad0f1bf6e96c770c97
0,1,1,1,0,7,7,335,1,0.368368056,1,2,0.4,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3.972252414,8f086db46f8ddf0ea3c20a3bd2af93ba8f28593d
0,1,1,2,0.526617066,84,0,163,1,0.001365741,1,213,100.2357143,97,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.639777245,b625103592bab3de8e6c54a5dbfd6257e5790589
0,1,1,1,0,1,1,326,1,0.008622685,1,212,99.23571429,96,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,4.443848357,1add7e20f110ea490059f6749b4943b8766300c4
