ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,5,3.891457154,eedbf2759df2b900529e85d6f1055da5da53badb
0,1,2,2,0.677768857,190,0,0,0,0,0,214,32.55462827,136,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5,5.395835034,ecfc3331273b13d07468b23d4f23fb607261ea40
0,2,7,15,2.000952527,674,775,246,3,76.04534028,12,213,31.55462827,111.5,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,5,5.511359564,c775f413cb18416305f34be24602d77ce6e122b3
0,1,2,2,0.494182935,33,4,193.5,2,3.016383102,2,212,34.51157414,134,1,0,0,0,0,1,0,0,0,0,4,0,1,1,1,0,3,4.191830899,4c0ae8ab1d8ae1623a1fae9b98422ed66110ebba
0,1,2,3,1.442768939,51,36,237.3333333,2,89.22847222,3,211,33.51623795,133,1,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,3,4.439917787,dc180dc0bf4f8d19e961c9f61afa7cb01eecc524
1,1,1,1,0,3,6,85,2,144.3677199,1,210,34.12621835,87,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,2.958386827,2d4c2478ff52bebc70e7c486b8f2d1300d701f20
0,1,1,2,0.996288643,0,265,132.5,1,264.6784144,1,209,33.12621835,132,1,0,0,0,0,1,0,1,1,0,7,0,0,0,1,0,6,4.493151634,c56fd983967b76e79ba0684704181d69a81d89c2
0,1,3,8,2.550288513,5,1962,252.5,2,172.4118851,5,208,32.12621835,131,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,6,4.493151634,a2ac292418cf63b74dc57d66997b174df51dc3fd
0,1,1,1,0,14,0,281,1,0.00630787,1,207,31.12621835,130,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.062453588,3ba076c45b66e443d42ccbe8e0c92cedbd7e7a9e
0,1,1,1,0,13,0,268,1,0.009340278,1,206,30.12621835,129,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.666178211,ee308d4e52713c260964c456e8d2141a1a65e52e
0,1,4,5,0.687939737,97,91,212,3,69.88416667,4,205,29.12621835,128,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,2.756665396,49296e20879c8dc1ad7108d59202d66033687966
0,1,1,1,0,11,11,253,1,0.004259259,1,204,28.12989482,127,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,6,5.857933154,2d79d41bc15bd36c944d6b50f7c3649c0827e215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0,6,3.525253058,b52e135fed207d4048f164d2492d502602448654
0,1,3,8,2.553867656,8,15,177.625,1,0.871756366,5,203,27.12989482,126,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,6,4.154023157,396f633526aead40c5749e18a5dcb134d3081e10
0,1,2,2,0.833764907,28,6,343.5,1,0.013153935,2,202,26.12989482,125,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,6,3.650297402,097cbec12af9092a6ef78b95b117afc874cefbc3
0,1,1,1,0,6,2,225,1,0.001423611,1,201,25.12989482,124,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,2.940527786,cf72a47a571ff51d86550b99f8e3cad2036edd6f
0,1,1,1,0,30,2,197,1,0.004456019,1,200,24.12989482,123,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.033310466,b913f00a917b8407cabe10c56f1c95469457a9ba
0,1,1,1,0,18,2,181,1,0.787893519,1,199,23.12989482,122,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,6,3.033310466,d211aa21d4880f80d69126aba1f6368f1e9c6ca6
0,1,2,4,1.603890168,27,59,224,2,19.98858796,4,198,22.12989482,121,1,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,6,3.783741065,8e048dde30afaa33cca18af4d665ea5894151625
